american_alligator,asian_elephant,axolotl,black_iguana,blue_macaw,coyote,crested_caracara,green_turtle,ocelot,resplendent_quetzal,BIOME,BIO1,BIO4,BIO5,BIO6,BIO12,BIO15,BIO17,BIO18
0,0,0,1,0,0,0,0,0,0,2.0,24.70447540283203,391.1501159667969,34.429630279541016,11.592592239379883,648.0,119.25135803222656,6.0,469.0
0,0,0,1,0,0,0,0,0,0,14.0,24.70447540283203,391.1501159667969,34.429630279541016,11.592592239379883,648.0,119.25135803222656,6.0,469.0
0,0,0,1,0,1,1,1,1,0,3.0,24.739592375578702,410.8347439236111,35.874672218605326,10.53539134837963,627.925925925926,117.3123191550926,7.7407407407407405,399.44444444444446
0,0,0,1,0,1,1,1,1,0,2.0,24.739592375578702,410.8347439236111,35.874672218605326,10.53539134837963,627.925925925926,117.3123191550926,7.7407407407407405,399.44444444444446
0,0,0,1,0,1,1,1,1,0,14.0,24.739592375578702,410.8347439236111,35.874672218605326,10.53539134837963,627.925925925926,117.3123191550926,7.7407407407407405,399.44444444444446
0,0,0,1,0,1,0,0,1,0,2.0,22.892506917317707,387.5949435763889,35.53724500868056,8.924165513780382,917.8888888888889,107.39426676432292,25.166666666666668,521.1388888888889
0,0,0,1,0,1,0,0,1,0,14.0,22.892506917317707,387.5949435763889,35.53724500868056,8.924165513780382,917.8888888888889,107.39426676432292,25.166666666666668,521.1388888888889
0,0,0,1,0,1,0,0,1,0,3.0,22.892506917317707,387.5949435763889,35.53724500868056,8.924165513780382,917.8888888888889,107.39426676432292,25.166666666666668,521.1388888888889
0,0,0,1,0,1,0,0,0,0,2.0,19.196126302083332,422.46177842881946,33.69661119249132,4.636986202663845,985.25,94.95244004991319,44.583333333333336,548.0277777777778
0,0,0,1,0,1,0,0,0,0,3.0,19.196126302083332,422.46177842881946,33.69661119249132,4.636986202663845,985.25,94.95244004991319,44.583333333333336,548.0277777777778
0,0,0,0,0,1,0,0,0,0,2.0,15.090872870551216,476.7335611979167,30.681528727213543,-0.5580832693311903,783.0555555555555,92.06011962890625,43.30555555555556,432.75
0,0,0,0,0,1,0,0,0,0,3.0,15.090872870551216,476.7335611979167,30.681528727213543,-0.5580832693311903,783.0555555555555,92.06011962890625,43.30555555555556,432.75
0,0,0,0,0,1,0,0,0,0,3.0,12.933865865071615,532.3108723958334,29.277089436848957,-3.715645684136285,563.8888888888889,102.35900200737848,30.97222222222222,325.6666666666667
0,0,0,0,0,1,0,0,0,0,13.0,12.933865865071615,532.3108723958334,29.277089436848957,-3.715645684136285,563.8888888888889,102.35900200737848,30.97222222222222,325.6666666666667
0,0,1,0,0,1,0,0,0,0,3.0,14.204649183485243,600.7409396701389,31.302442762586807,-2.917166815863715,416.6111111111111,101.5814208984375,23.916666666666668,234.38888888888889
0,0,1,0,0,1,0,0,0,0,13.0,14.204649183485243,600.7409396701389,31.302442762586807,-2.917166815863715,416.6111111111111,101.5814208984375,23.916666666666668,234.38888888888889
0,0,0,0,0,1,0,0,0,0,3.0,16.57132127549913,687.5991753472222,34.36353556315104,-1.3873749838935003,291.02777777777777,95.68267144097223,16.75,156.38888888888889
0,0,0,0,0,1,0,0,0,0,13.0,16.57132127549913,687.5991753472222,34.36353556315104,-1.3873749838935003,291.02777777777777,95.68267144097223,16.75,156.38888888888889
0,0,0,0,0,1,0,0,0,0,13.0,16.96453857421875,769.2278103298611,35.58753458658854,-1.504486083984375,255.63888888888889,85.93111165364583,15.555555555555555,120.22222222222223
0,0,0,0,0,1,0,0,0,0,13.0,15.111351860894096,762.4797092013889,34.13311767578125,-3.3507359822591147,296.22222222222223,78.04546440972223,20.27777777777778,137.27777777777777
0,0,0,0,0,1,0,0,0,0,5.0,15.111351860894096,762.4797092013889,34.13311767578125,-3.3507359822591147,296.22222222222223,78.04546440972223,20.27777777777778,137.27777777777777
0,0,0,0,0,1,0,0,0,0,13.0,11.185371398925781,737.4295789930555,30.331390380859375,-7.197083367241754,344.6388888888889,79.29848904079861,29.52777777777778,160.69444444444446
0,0,0,0,0,1,0,0,0,0,5.0,11.185371398925781,737.4295789930555,30.331390380859375,-7.197083367241754,344.6388888888889,79.29848904079861,29.52777777777778,160.69444444444446
0,0,0,0,0,1,0,0,0,0,5.0,10.36611599392361,786.6711154513889,30.713663736979168,-8.283797370062935,298.1111111111111,72.73177761501736,34.0,133.19444444444446
0,0,0,0,0,1,0,0,0,0,13.0,10.36611599392361,786.6711154513889,30.713663736979168,-8.283797370062935,298.1111111111111,72.73177761501736,34.0,133.19444444444446
0,0,0,0,0,1,0,0,0,0,5.0,9.646399603949654,833.1146375868055,30.755564371744793,-9.517097473144531,289.02777777777777,55.820454915364586,42.19444444444444,115.0
0,0,0,0,0,1,0,0,0,0,13.0,9.646399603949654,833.1146375868055,30.755564371744793,-9.517097473144531,289.02777777777777,55.820454915364586,42.19444444444444,115.0
0,0,0,0,0,1,0,0,0,0,13.0,8.997658623589409,883.2313368055555,30.685709635416668,-10.733979119194878,336.72222222222223,37.89466010199653,53.166666666666664,106.08333333333333
0,0,0,0,0,1,0,0,0,0,5.0,8.997658623589409,883.2313368055555,30.685709635416668,-10.733979119194878,336.72222222222223,37.89466010199653,53.166666666666664,106.08333333333333
0,0,0,0,0,1,0,0,0,0,13.0,3.1125140719943576,809.3543836805555,23.42355685763889,-15.89010959201389,672.8333333333334,24.359866672092014,114.44444444444444,194.13888888888889
0,0,0,0,0,1,0,0,0,0,5.0,3.1125140719943576,809.3543836805555,23.42355685763889,-15.89010959201389,672.8333333333334,24.359866672092014,114.44444444444444,194.13888888888889
0,0,0,0,0,1,0,0,0,0,13.0,4.106168958875868,883.9023980034722,25.811981201171875,-16.13085428873698,424.1666666666667,23.27752685546875,82.41666666666667,124.19444444444444
0,0,0,0,0,1,0,0,0,0,5.0,4.106168958875868,883.9023980034722,25.811981201171875,-16.13085428873698,424.1666666666667,23.27752685546875,82.41666666666667,124.19444444444444
0,0,0,0,0,1,1,0,0,0,13.0,3.420289781358507,851.7527126736111,24.91195339626736,-15.36578369140625,417.25,16.09444851345486,87.80555555555556,118.5
0,0,0,0,0,1,1,0,0,0,5.0,3.420289781358507,851.7527126736111,24.91195339626736,-15.36578369140625,417.25,16.09444851345486,87.80555555555556,118.5
0,0,0,0,0,1,0,0,0,0,13.0,4.563927544487847,888.1998155381945,26.87108866373698,-13.48672824435764,449.6666666666667,11.33531019422743,100.41666666666667,110.97222222222223
0,0,0,0,0,1,0,0,0,0,5.0,4.563927544487847,888.1998155381945,26.87108866373698,-13.48672824435764,449.6666666666667,11.33531019422743,100.41666666666667,110.97222222222223
0,0,0,0,0,1,0,0,0,0,5.0,5.238686879475911,917.375,27.701861911349827,-11.97870127360026,281.5833333333333,27.183244493272568,47.111111111111114,77.94444444444444
0,0,0,0,0,1,0,0,0,0,13.0,5.238686879475911,917.375,27.701861911349827,-11.97870127360026,281.5833333333333,27.183244493272568,47.111111111111114,77.94444444444444
0,0,0,0,0,1,0,0,0,0,13.0,5.728050655788845,968.4294704861111,28.512736002604168,-12.775395711263021,254.05555555555554,43.019507514105904,35.30555555555556,68.52777777777777
0,0,0,0,0,1,0,0,0,0,13.0,6.099649641248915,984.21484375,29.036359998914932,-13.562666998969185,291.8611111111111,48.7568359375,37.27777777777778,81.52777777777777
0,0,0,0,0,1,0,0,0,0,5.0,6.099649641248915,984.21484375,29.036359998914932,-13.562666998969185,291.8611111111111,48.7568359375,37.27777777777778,81.52777777777777
0,0,0,0,0,1,0,0,0,0,8.0,6.099649641248915,984.21484375,29.036359998914932,-13.562666998969185,291.8611111111111,48.7568359375,37.27777777777778,81.52777777777777
0,0,0,0,0,1,0,0,0,0,13.0,3.8848287794325085,890.9511176215278,25.308453030056423,-14.056062486436632,407.75,39.322970920138886,64.44444444444444,102.44444444444444
0,0,0,0,0,1,0,0,0,0,5.0,3.8848287794325085,890.9511176215278,25.308453030056423,-14.056062486436632,407.75,39.322970920138886,64.44444444444444,102.44444444444444
0,0,0,0,0,1,0,0,0,0,8.0,3.8848287794325085,890.9511176215278,25.308453030056423,-14.056062486436632,407.75,39.322970920138886,64.44444444444444,102.44444444444444
0,0,0,0,0,1,0,0,0,0,5.0,7.390850490993923,974.6150173611111,30.568430582682293,-13.180381774902344,420.69444444444446,46.92986721462674,58.611111111111114,116.61111111111111
0,0,0,0,0,1,0,0,0,0,8.0,7.390850490993923,974.6150173611111,30.568430582682293,-13.180381774902344,420.69444444444446,46.92986721462674,58.611111111111114,116.61111111111111
0,0,0,0,0,1,0,0,0,0,8.0,7.625502692328559,1022.3366970486111,30.916412353515625,-13.577930026584202,337.97222222222223,60.40458848741319,36.75,118.91666666666667
0,0,0,0,0,1,0,0,0,0,8.0,6.922387440999349,1061.074435763889,30.021620008680557,-14.71595933702257,321.1111111111111,65.59220377604167,30.805555555555557,128.75
0,0,0,0,0,1,0,0,0,0,8.0,5.662388695610894,1154.385525173611,29.274078369140625,-17.226577758789062,312.30555555555554,71.11729600694444,26.833333333333332,141.11111111111111
0,0,0,0,0,1,0,0,0,0,8.0,3.9986775716145835,1157.8794487847222,26.964770846896702,-19.005272759331596,357.44444444444446,63.017116970486114,43.05555555555556,157.25
0,0,0,0,0,1,0,0,0,0,8.0,3.5785323248969183,1167.8197699652778,25.382897271050346,-18.617889404296875,370.55555555555554,63.23866102430556,45.94444444444444,173.44444444444446
0,0,0,0,0,1,0,0,0,0,8.0,2.9343397352430554,1250.782443576389,25.081639607747395,-20.65677049424913,367.5,61.61595323350694,42.97222222222222,170.58333333333334
0,0,0,0,0,1,0,0,0,0,8.0,1.9446197085910373,1277.7275390625,24.26813252766927,-21.69158257378472,420.55555555555554,60.591756184895836,48.69444444444444,199.72222222222223
0,0,0,0,0,1,0,0,0,0,8.0,0.9407121870252821,1251.8753255208333,22.99807908799913,-23.46502685546875,456.8611111111111,60.409444173177086,56.361111111111114,221.61111111111111
0,0,0,0,0,1,0,0,0,0,6.0,0.9407121870252821,1251.8753255208333,22.99807908799913,-23.46502685546875,456.8611111111111,60.409444173177086,56.361111111111114,221.61111111111111
0,0,0,1,0,0,0,0,0,0,14.0,25.056819915771484,317.6152038574219,33.560546875,13.65625,869.0,126.90165710449219,4.0,501.0
0,0,0,1,0,0,0,0,0,0,2.0,25.056819915771484,317.6152038574219,33.560546875,13.65625,869.0,126.90165710449219,4.0,501.0
0,0,0,1,0,1,1,1,1,0,14.0,24.33837381998698,318.6815185546875,34.100992838541664,11.863311767578125,879.8333333333334,118.91421508789062,10.708333333333334,512.125
0,0,0,1,0,1,1,1,1,0,2.0,24.33837381998698,318.6815185546875,34.100992838541664,11.863311767578125,879.8333333333334,118.91421508789062,10.708333333333334,512.125
0,0,0,1,0,1,1,1,1,0,3.0,24.33837381998698,318.6815185546875,34.100992838541664,11.863311767578125,879.8333333333334,118.91421508789062,10.708333333333334,512.125
0,0,0,1,0,1,0,0,1,0,3.0,21.321485731336807,295.26942274305554,32.343773735894096,8.984285142686632,1016.7777777777778,104.15576171875,28.47222222222222,487.3888888888889
0,0,0,1,0,1,0,0,1,0,2.0,21.321485731336807,295.26942274305554,32.343773735894096,8.984285142686632,1016.7777777777778,104.15576171875,28.47222222222222,487.3888888888889
0,0,0,0,0,1,0,0,0,0,2.0,14.283681233723959,354.36805555555554,26.74332004123264,0.8955417209201388,950.3055555555555,90.04326036241319,43.666666666666664,511.19444444444446
0,0,0,0,0,1,0,0,0,0,3.0,14.283681233723959,354.36805555555554,26.74332004123264,0.8955417209201388,950.3055555555555,90.04326036241319,43.666666666666664,511.19444444444446
0,0,0,0,0,1,0,0,0,0,2.0,13.586635165744358,431.44921875,28.330624050564236,-1.5791457494099934,778.4166666666666,103.16045464409723,31.77777777777778,448.72222222222223
0,0,0,0,0,1,0,0,0,0,3.0,13.586635165744358,431.44921875,28.330624050564236,-1.5791457494099934,778.4166666666666,103.16045464409723,31.77777777777778,448.72222222222223
0,0,0,0,0,1,0,0,0,0,13.0,13.586635165744358,431.44921875,28.330624050564236,-1.5791457494099934,778.4166666666666,103.16045464409723,31.77777777777778,448.72222222222223
0,0,0,0,0,1,0,0,0,0,3.0,16.42049323187934,503.1570095486111,32.565209282769096,-0.03540277812216017,548.8055555555555,111.07925075954861,23.63888888888889,328.8888888888889
0,0,0,0,0,1,0,0,0,0,13.0,16.42049323187934,503.1570095486111,32.565209282769096,-0.03540277812216017,548.8055555555555,111.07925075954861,23.63888888888889,328.8888888888889
0,0,0,0,0,1,0,0,0,0,3.0,15.208394368489584,542.8057725694445,31.617869059244793,-1.6898194419013128,468.3611111111111,112.35375298394098,19.555555555555557,277.77777777777777
0,0,0,0,0,1,0,0,0,0,13.0,15.208394368489584,542.8057725694445,31.617869059244793,-1.6898194419013128,468.3611111111111,112.35375298394098,19.555555555555557,277.77777777777777
0,0,0,0,0,1,0,0,0,0,3.0,15.20535617404514,631.8446180555555,32.476094563802086,-2.6738749610053167,388.6666666666667,104.65799289279514,19.88888888888889,222.44444444444446
0,0,0,0,0,1,0,0,0,0,13.0,15.20535617404514,631.8446180555555,32.476094563802086,-2.6738749610053167,388.6666666666667,104.65799289279514,19.88888888888889,222.44444444444446
0,0,0,0,0,1,0,0,0,0,13.0,16.37618170844184,725.4678276909722,34.28834703233507,-2.2628264957004123,294.3611111111111,91.36332194010417,19.5,155.91666666666666
0,0,0,0,0,1,0,0,0,0,3.0,16.37618170844184,725.4678276909722,34.28834703233507,-2.2628264957004123,294.3611111111111,91.36332194010417,19.5,155.91666666666666
0,0,0,0,0,1,0,0,0,0,13.0,16.86144510904948,795.5315755208334,35.59294637044271,-2.3352849748399525,236.0,77.98251681857639,18.13888888888889,113.33333333333333
0,0,0,0,0,1,0,0,0,0,3.0,16.86144510904948,795.5315755208334,35.59294637044271,-2.3352849748399525,236.0,77.98251681857639,18.13888888888889,113.33333333333333
0,0,0,0,0,1,0,0,0,0,13.0,15.663369072808159,793.5418836805555,34.75181749131944,-3.272555457221137,267.0833333333333,71.83675130208333,21.75,124.36111111111111
0,0,0,0,0,1,0,0,0,0,3.0,15.663369072808159,793.5418836805555,34.75181749131944,-3.272555457221137,267.0833333333333,71.83675130208333,21.75,124.36111111111111
0,0,0,0,0,1,0,0,0,0,13.0,14.023979187011719,793.7976888020834,33.543609619140625,-4.997840881347656,284.1111111111111,67.48228624131944,28.88888888888889,126.72222222222223
0,0,0,0,0,1,0,0,0,0,13.0,12.042151557074654,810.5993923611111,32.461022271050346,-6.646388583713108,311.19444444444446,62.556498209635414,41.0,131.77777777777777
0,0,0,0,0,1,0,0,0,0,5.0,12.042151557074654,810.5993923611111,32.461022271050346,-6.646388583713108,311.19444444444446,62.556498209635414,41.0,131.77777777777777
1,1,0,0,1,1,0,0,1,0,5.0,10.56730228000217,828.8012152777778,31.19939507378472,-8.135415818956163,374.5,48.76133558485243,59.416666666666664,145.5
1,1,0,0,1,1,0,0,1,0,13.0,10.56730228000217,828.8012152777778,31.19939507378472,-8.135415818956163,374.5,48.76133558485243,59.416666666666664,145.5
0,0,0,0,0,1,0,0,0,0,13.0,6.163234710693359,818.4467230902778,26.829715304904514,-13.327736748589409,507.27777777777777,37.559794108072914,84.97222222222223,175.27777777777777
0,0,0,0,0,1,0,0,0,0,5.0,6.163234710693359,818.4467230902778,26.829715304904514,-13.327736748589409,507.27777777777777,37.559794108072914,84.97222222222223,175.27777777777777
0,0,0,0,0,1,0,0,0,0,13.0,2.650263680352105,831.3638780381945,22.75546603732639,-17.103186713324654,589.9722222222222,32.377468532986114,96.91666666666667,178.72222222222223
0,0,0,0,0,1,0,0,0,0,5.0,2.650263680352105,831.3638780381945,22.75546603732639,-17.103186713324654,589.9722222222222,32.377468532986114,96.91666666666667,178.72222222222223
0,0,0,0,0,1,0,0,0,0,13.0,1.3998264736599393,869.2058376736111,22.260521782769096,-18.642901950412327,471.47222222222223,27.883166842990452,90.11111111111111,145.55555555555554
0,0,0,0,0,1,0,0,0,0,5.0,1.3998264736599393,869.2058376736111,22.260521782769096,-18.642901950412327,471.47222222222223,27.883166842990452,90.11111111111111,145.55555555555554
0,0,0,0,0,1,0,0,0,0,13.0,1.3675221337212458,815.8738064236111,21.80356174045139,-16.218366834852432,491.72222222222223,15.072272406684029,107.13888888888889,138.02777777777777
0,0,0,0,0,1,0,0,0,0,5.0,1.3675221337212458,815.8738064236111,21.80356174045139,-16.218366834852432,491.72222222222223,15.072272406684029,107.13888888888889,138.02777777777777
0,0,0,0,0,1,0,0,0,0,5.0,2.4103529188368054,810.1145290798611,23.213183932834202,-14.28411865234375,598.9166666666666,11.22462378607856,134.02777777777777,156.75
0,0,0,0,0,1,0,0,0,0,13.0,2.4103529188368054,810.1145290798611,23.213183932834202,-14.28411865234375,598.9166666666666,11.22462378607856,134.02777777777777,156.75
0,0,0,0,0,1,0,0,0,0,5.0,4.2393383449978295,824.0860460069445,25.226993136935764,-11.565006679958767,376.9166666666667,24.99447462293837,68.19444444444444,105.58333333333333
0,0,0,0,0,1,0,0,0,0,13.0,4.2393383449978295,824.0860460069445,25.226993136935764,-11.565006679958767,376.9166666666667,24.99447462293837,68.19444444444444,105.58333333333333
0,0,0,0,0,1,0,0,0,0,5.0,6.131031884087457,917.1949869791666,28.539839002821182,-11.756464640299479,305.5,43.41804673936632,42.80555555555556,84.80555555555556
0,0,0,0,0,1,0,0,0,0,13.0,6.131031884087457,917.1949869791666,28.539839002821182,-11.756464640299479,305.5,43.41804673936632,42.80555555555556,84.80555555555556
0,0,0,0,0,1,0,0,0,0,8.0,6.131031884087457,917.1949869791666,28.539839002821182,-11.756464640299479,305.5,43.41804673936632,42.80555555555556,84.80555555555556
0,0,0,0,0,1,0,0,0,0,5.0,6.805674235026042,960.9291449652778,29.50054931640625,-13.071500142415365,368.6388888888889,55.07371690538194,42.833333333333336,121.33333333333333
0,0,0,0,0,1,0,0,0,0,8.0,6.805674235026042,960.9291449652778,29.50054931640625,-13.071500142415365,368.6388888888889,55.07371690538194,42.833333333333336,121.33333333333333
0,0,0,0,0,1,0,0,0,0,8.0,7.271327548556858,990.2918836805555,30.466939290364582,-13.549659729003906,391.52777777777777,54.431681315104164,49.52777777777778,126.77777777777777
0,0,0,0,0,1,0,0,0,0,8.0,6.9844555324978295,1116.134006076389,30.66904025607639,-15.309972127278646,308.44444444444446,69.74192301432292,25.38888888888889,132.41666666666666
0,0,0,0,0,1,0,0,0,0,8.0,5.771575503879124,1195.599826388889,29.57834201388889,-17.461007012261284,308.8333333333333,71.27186414930556,26.27777777777778,143.19444444444446
0,0,0,0,0,1,0,0,0,0,8.0,4.326280805799696,1188.121853298611,27.35225592719184,-18.672200520833332,375.0833333333333,61.45221625434028,46.166666666666664,163.97222222222223
0,0,0,0,0,1,0,0,0,0,8.0,3.5655975341796875,1210.6844618055557,25.86017354329427,-19.210525512695312,363.22222222222223,60.904696994357636,43.916666666666664,166.13888888888889
0,0,0,0,0,1,0,0,0,0,8.0,2.6067706214057074,1274.8912760416667,25.11713155110677,-21.28061760796441,352.75,60.227756076388886,41.94444444444444,160.88888888888889
0,0,0,0,0,1,0,0,0,0,8.0,1.9113756815592449,1296.0952690972222,24.379991319444443,-22.162022908528645,399.1666666666667,60.0552978515625,46.111111111111114,187.88888888888889
0,0,0,0,0,1,0,0,0,0,8.0,0.8223153750101725,1299.0602213541667,23.290354410807293,-23.886639065212673,458.6388888888889,57.686435275607636,52.416666666666664,213.22222222222223
0,0,0,0,0,1,0,0,0,0,6.0,0.8223153750101725,1299.0602213541667,23.290354410807293,-23.886639065212673,458.6388888888889,57.686435275607636,52.416666666666664,213.22222222222223
0,0,0,1,0,1,1,1,1,0,14.0,25.159332275390625,217.54659016927084,33.00863138834635,13.836162567138672,908.0,111.39798990885417,9.166666666666666,515.5
0,0,0,1,0,1,1,1,1,0,2.0,25.159332275390625,217.54659016927084,33.00863138834635,13.836162567138672,908.0,111.39798990885417,9.166666666666666,515.5
0,0,0,1,0,1,1,1,1,0,3.0,25.159332275390625,217.54659016927084,33.00863138834635,13.836162567138672,908.0,111.39798990885417,9.166666666666666,515.5
0,0,0,1,0,1,1,1,1,0,2.0,23.087782118055557,229.32465277777777,31.553202311197918,11.63954077826606,1262.4444444444443,119.72581651475694,12.38888888888889,762.0555555555555
0,0,0,1,0,1,1,1,1,0,14.0,23.087782118055557,229.32465277777777,31.553202311197918,11.63954077826606,1262.4444444444443,119.72581651475694,12.38888888888889,762.0555555555555
0,0,0,1,0,1,1,1,1,0,3.0,23.087782118055557,229.32465277777777,31.553202311197918,11.63954077826606,1262.4444444444443,119.72581651475694,12.38888888888889,762.0555555555555
0,0,0,1,0,1,1,1,1,0,2.0,25.259816487630207,259.27747395833336,33.820458984375,13.92554931640625,1398.0666666666666,126.70732421875,10.866666666666667,939.1333333333333
0,0,0,1,0,1,1,1,1,0,3.0,25.259816487630207,259.27747395833336,33.820458984375,13.92554931640625,1398.0666666666666,126.70732421875,10.866666666666667,939.1333333333333
0,0,0,1,0,1,1,1,1,0,14.0,25.259816487630207,259.27747395833336,33.820458984375,13.92554931640625,1398.0666666666666,126.70732421875,10.866666666666667,939.1333333333333
0,0,0,1,0,1,1,1,1,0,14.0,24.475362141927082,271.46640625,34.557124837239584,12.117361450195313,1188.9333333333334,123.7830078125,11.066666666666666,710.5333333333333
0,0,0,1,0,1,1,1,1,0,3.0,24.475362141927082,271.46640625,34.557124837239584,12.117361450195313,1188.9333333333334,123.7830078125,11.066666666666666,710.5333333333333
0,0,0,1,0,1,1,1,1,0,2.0,24.475362141927082,271.46640625,34.557124837239584,12.117361450195313,1188.9333333333334,123.7830078125,11.066666666666666,710.5333333333333
0,0,0,1,0,1,0,1,1,0,3.0,17.938905504014755,291.4866536458333,29.574520534939236,4.692971971299913,1072.6666666666667,100.93029106987848,33.388888888888886,547.0
0,0,0,1,0,1,0,1,1,0,2.0,17.938905504014755,291.4866536458333,29.574520534939236,4.692971971299913,1072.6666666666667,100.93029106987848,33.388888888888886,547.0
0,0,0,1,0,1,0,0,0,0,13.0,12.920897589789497,357.15375434027777,26.345138549804688,-2.1488193935818143,864.0,96.86195203993056,34.22222222222222,486.5833333333333
0,0,0,1,0,1,0,0,0,0,2.0,12.920897589789497,357.15375434027777,26.345138549804688,-2.1488193935818143,864.0,96.86195203993056,34.22222222222222,486.5833333333333
0,0,0,1,0,1,0,0,0,0,3.0,12.920897589789497,357.15375434027777,26.345138549804688,-2.1488193935818143,864.0,96.86195203993056,34.22222222222222,486.5833333333333
0,0,0,0,0,1,0,0,0,0,13.0,15.064765082465279,395.0307888454861,28.92188178168403,-0.21947220961252847,565.1944444444445,105.27138943142361,20.72222222222222,312.3333333333333
0,0,0,0,0,1,0,0,0,0,3.0,15.064765082465279,395.0307888454861,28.92188178168403,-0.21947220961252847,565.1944444444445,105.27138943142361,20.72222222222222,312.3333333333333
0,0,0,0,0,1,0,0,0,0,13.0,15.753614637586805,471.7057834201389,30.815324571397568,-0.6653125551011827,512.3055555555555,110.43869357638889,16.944444444444443,288.1388888888889
0,0,0,0,0,1,0,0,0,0,3.0,15.753614637586805,471.7057834201389,30.815324571397568,-0.6653125551011827,512.3055555555555,110.43869357638889,16.944444444444443,288.1388888888889
0,0,0,0,0,1,0,0,0,0,3.0,18.579515245225693,575.7496744791666,34.78620402018229,1.2420485814412434,380.6388888888889,107.81794569227431,14.86111111111111,208.08333333333334
0,0,0,0,0,1,0,0,0,0,13.0,18.579515245225693,575.7496744791666,34.78620402018229,1.2420485814412434,380.6388888888889,107.81794569227431,14.86111111111111,208.08333333333334
0,0,0,0,0,1,0,0,0,0,3.0,18.61277092827691,634.7850477430555,35.48615858289931,0.1731458240085178,335.30555555555554,102.11226399739583,15.555555555555555,189.38888888888889
0,0,0,0,0,1,0,0,0,0,13.0,18.61277092827691,634.7850477430555,35.48615858289931,0.1731458240085178,335.30555555555554,102.11226399739583,15.555555555555555,189.38888888888889
0,0,0,0,0,1,0,0,0,0,13.0,17.371910942925346,697.337890625,35.097137451171875,-1.7617639965481229,333.25,97.36547173394098,16.47222222222222,175.66666666666666
0,0,0,0,0,1,0,0,0,0,3.0,17.371910942925346,697.337890625,35.097137451171875,-1.7617639965481229,333.25,97.36547173394098,16.47222222222222,175.66666666666666
0,0,0,0,0,1,0,0,0,0,13.0,16.453372531467014,742.2493489583334,34.38689168294271,-2.3596390618218317,288.3611111111111,85.80818684895833,17.97222222222222,144.63888888888889
0,0,0,0,0,1,0,0,0,0,3.0,16.453372531467014,742.2493489583334,34.38689168294271,-2.3596390618218317,288.3611111111111,85.80818684895833,17.97222222222222,144.63888888888889
0,0,0,0,0,1,0,0,0,0,13.0,16.050060696072048,773.9407552083334,34.44390190972222,-2.9829722510443792,280.0833333333333,78.97779676649306,20.47222222222222,132.77777777777777
0,0,0,0,0,1,0,0,0,0,3.0,16.050060696072048,773.9407552083334,34.44390190972222,-2.9829722510443792,280.0833333333333,78.97779676649306,20.47222222222222,132.77777777777777
0,0,0,0,0,1,0,0,0,0,13.0,14.126808166503906,742.7232530381945,31.67660861545139,-3.3283818562825522,383.6388888888889,72.15039740668402,36.166666666666664,178.72222222222223
0,0,0,0,0,1,0,0,0,0,3.0,14.126808166503906,742.7232530381945,31.67660861545139,-3.3283818562825522,383.6388888888889,72.15039740668402,36.166666666666664,178.72222222222223
0,0,0,0,0,1,0,0,0,0,5.0,14.126808166503906,742.7232530381945,31.67660861545139,-3.3283818562825522,383.6388888888889,72.15039740668402,36.166666666666664,178.72222222222223
0,0,0,0,0,1,0,0,0,0,13.0,12.515781826443142,742.1184353298611,30.622812906901043,-4.932451460096571,415.8333333333333,67.40799967447917,47.666666666666664,194.97222222222223
0,0,0,0,0,1,0,0,0,0,5.0,12.515781826443142,742.1184353298611,30.622812906901043,-4.932451460096571,415.8333333333333,67.40799967447917,47.666666666666664,194.97222222222223
0,0,0,0,0,1,0,0,0,0,13.0,11.411270141601562,783.7909071180555,31.143829345703125,-6.611451466878255,339.1666666666667,69.11756727430556,38.361111111111114,165.25
0,0,0,0,0,1,0,0,0,0,8.0,8.829912821451822,759.7381184895834,28.14629448784722,-8.962958441840279,445.8611111111111,62.389973958333336,58.361111111111114,203.19444444444446
0,0,0,0,0,1,0,0,0,0,13.0,8.829912821451822,759.7381184895834,28.14629448784722,-8.962958441840279,445.8611111111111,62.389973958333336,58.361111111111114,203.19444444444446
0,0,0,0,0,1,0,0,0,0,5.0,8.829912821451822,759.7381184895834,28.14629448784722,-8.962958441840279,445.8611111111111,62.389973958333336,58.361111111111114,203.19444444444446
0,0,0,0,0,1,0,0,0,0,8.0,5.553943210177952,788.5992838541666,25.632554796006943,-13.64178466796875,476.3888888888889,47.203345404730904,71.83333333333333,192.25
0,0,0,0,0,1,0,0,0,0,13.0,5.553943210177952,788.5992838541666,25.632554796006943,-13.64178466796875,476.3888888888889,47.203345404730904,71.83333333333333,192.25
0,0,0,0,0,1,0,0,0,0,5.0,5.553943210177952,788.5992838541666,25.632554796006943,-13.64178466796875,476.3888888888889,47.203345404730904,71.83333333333333,192.25
0,0,0,0,0,1,0,0,0,0,8.0,4.904288397894965,859.0706380208334,25.783104790581596,-15.71693589952257,356.52777777777777,51.688564724392364,45.97222222222222,144.63888888888889
0,0,0,0,0,1,0,0,0,0,13.0,4.904288397894965,859.0706380208334,25.783104790581596,-15.71693589952257,356.52777777777777,51.688564724392364,45.97222222222222,144.63888888888889
0,0,0,0,0,1,0,0,0,0,5.0,4.904288397894965,859.0706380208334,25.783104790581596,-15.71693589952257,356.52777777777777,51.688564724392364,45.97222222222222,144.63888888888889
0,0,0,0,0,1,0,0,0,0,8.0,4.64625718858507,816.7007378472222,25.062964545355904,-14.247658623589409,377.0,53.57703993055556,45.888888888888886,162.0
